Amount,Hour,AccountAgeDays,CountriesUsed,PriorChargebacks,Fraud
36.6,18,378.0,1,0,0
75.33,2,133.0,1,1,0
4.34,6,508.0,1,0,0
40.04,0,154.0,1,0,0
37.66,9,340.0,1,0,0
22.19,3,533.0,1,0,0
13.18,1,738.0,1,0,0
42.34,22,470.0,1,0,0
27.24,5,449.0,1,0,0
56.13,11,337.0,1,0,0
3.28,3,545.0,1,0,0
11.62,23,154.0,1,0,0
188.04,5,733.0,1,0,0
42.52,0,773.0,1,0,0
13.54,7,276.0,1,1,0
22.77,21,475.0,1,0,0
7.45,4,58.0,1,0,0
167.92,13,93.0,1,0,0
169.53,10,190.0,3,0,0
90.68,23,1047.0,1,0,0
131.02,13,499.0,1,0,0
56.55,22,323.0,1,0,0
149.47,13,629.0,1,2,0
68.54,14,266.0,1,0,0
167.2,14,115.0,1,0,0
32.45,17,985.0,1,0,0
30.23,19,26.0,1,0,0
17.6,4,288.0,2,0,0
19.57,5,451.0,1,0,0
5.53,1,316.0,1,0,0
152.87,7,747.0,1,0,0
166.47,15,371.0,1,0,0
77.43,3,475.0,1,0,0
105.13,21,511.0,2,0,0
43.59,8,40.0,1,0,0
58.85,11,553.0,1,0,0
7.22,14,1346.0,2,0,0
30.93,11,243.0,1,0,0
4.27,22,1041.0,1,0,0
15.5,20,309.0,1,0,0
24.25,1,534.0,1,1,0
23.52,8,239.0,1,0,0
10.01,5,497.0,1,0,0
145.28,19,445.0,1,0,0
103.86,16,1153.0,1,0,0
18.42,9,347.0,1,0,0
8.27,5,1513.0,1,0,0
19.21,0,941.0,1,0,0
97.5,17,300.0,3,0,0
3.8,23,192.0,1,0,0
83.56,21,864.0,1,1,0
28.8,22,159.0,1,0,0
21.24,16,281.0,1,1,0
106.63,19,788.0,1,0,0
34.15,15,83.0,1,0,0
22.34,8,356.0,1,0,0
136.94,9,740.0,1,0,0
5.46,6,335.0,1,0,0
209.9,14,443.0,1,0,0
12.75,15,624.0,1,0,0
12.91,7,148.0,1,0,0
203.87,2,324.0,1,0,0
1475.67,7,975.0,2,0,0
136.14,9,491.0,1,0,0
12.89,18,196.0,1,0,0
2.8,16,685.0,1,0,0
44.15,8,1215.0,1,0,0
33.62,18,1139.0,1,0,0
17.23,17,353.0,1,0,0
28.96,1,637.0,1,0,0
15.5,21,906.0,1,1,0
87.44,11,485.0,1,0,0
30.37,5,672.0,1,0,0
26.4,5,756.0,3,0,0
2.74,1,857.0,1,0,0
44.57,0,238.0,1,0,0
6.37,11,245.0,1,0,0
77.11,12,793.0,1,0,0
32.03,23,149.0,3,0,0
3.3,22,656.0,1,0,0
22.68,3,152.0,1,0,0
8.54,9,225.0,1,0,0
62.49,16,1007.0,1,0,0
55.22,8,1074.0,1,0,0
110.2,12,562.0,1,0,0
13.73,19,139.0,1,0,0
57.93,17,145.0,3,0,0
6.89,19,951.0,1,1,0
47.73,14,170.0,1,1,0
25.29,15,646.0,3,0,0
43.01,0,512.0,1,0,0
32.42,9,166.0,1,0,0
104.9,20,473.0,1,1,0
22.13,20,160.0,1,0,0
26.61,16,562.0,1,0,0
161.18,9,1508.0,1,0,0
30.26,22,374.0,1,0,0
17.86,2,806.0,1,0,0
11.72,12,308.0,1,0,0
33.23,8,1616.0,1,0,0
31.43,19,591.0,2,0,0
67.95,7,1272.0,1,0,0
26.94,4,385.0,1,0,0
71.48,11,541.0,1,0,0
24.17,12,760.0,1,0,0
200.74,13,652.0,1,0,0
30.9,21,439.0,1,1,0
70.77,12,517.0,1,0,0
50.66,11,119.0,1,0,0
7.29,12,84.0,1,0,0
105.82,20,713.0,1,0,0
20.23,22,386.0,1,0,0
93.1,6,192.0,1,0,0
3.35,6,396.0,1,0,0
3.95,0,215.0,1,0,0
3.33,18,534.0,1,0,0
4.19,10,871.0,3,0,0
20.66,0,434.0,1,0,0
30.9,10,926.0,1,0,0
10.49,20,1176.0,1,0,0
21.67,7,550.0,1,0,0
14.69,7,56.0,1,0,0
74.01,10,710.0,3,0,0
71.66,13,323.0,1,0,0
44.84,8,353.0,1,0,0
66.55,0,665.0,1,0,0
224.39,19,859.0,1,0,0
66.56,5,470.0,1,0,0
5.63,22,258.0,1,0,0
25.02,21,527.0,1,0,0
22.62,12,133.0,1,0,0
80.5,18,1012.0,1,0,0
54.68,12,535.0,1,0,0
84.71,11,169.0,1,0,0
5.47,21,38.0,1,0,0
155.3,4,164.0,1,0,0
26.71,14,77.0,1,0,0
94.51,3,399.0,1,0,0
54.67,18,39.0,1,0,0
11.58,15,281.0,1,0,0
12.41,13,516.0,1,0,0
62.3,4,1105.0,1,0,0
114.92,20,143.0,1,0,0
11.12,8,175.0,1,0,0
8.52,12,282.0,1,1,0
3.0,2,841.0,1,0,0
10.71,6,1156.0,1,0,0
13.22,17,484.0,1,0,0
21.99,3,365.0,1,0,0
60.97,16,521.0,1,0,0
17.48,5,452.0,3,0,0
8.56,12,675.0,1,0,0
19.69,3,572.0,1,0,0
27.72,9,705.0,1,0,0
35.72,2,500.0,1,1,0
35.07,3,279.0,1,0,0
24.63,5,107.0,1,0,0
56.05,12,397.0,1,0,0
21.52,17,256.0,1,0,0
9.14,7,230.0,1,0,0
24.56,16,573.0,1,0,0
246.33,0,216.0,1,0,0
11.79,7,708.0,1,0,0
483.75,5,404.0,1,0,0
16.86,3,718.0,1,0,0
67.41,2,951.0,1,0,0
4.81,15,246.0,1,0,0
26.66,17,262.0,1,0,0
153.15,17,605.0,1,0,0
7.91,21,684.0,1,0,0
13.14,4,306.0,1,1,0
42.89,10,397.0,1,0,0
44.62,2,530.0,1,0,0
5.58,14,157.0,1,0,0
7.19,11,1185.0,1,0,0
41.49,0,1174.0,1,0,0
41.87,21,940.0,1,1,0
68.88,12,431.0,1,0,0
24.83,19,239.0,1,0,0
60.98,11,531.0,3,1,0
117.79,0,394.0,1,1,0
7.52,13,468.0,1,0,0
94.93,14,351.0,1,0,0
70.65,9,400.0,1,0,0
128.19,16,300.0,2,0,0
19.41,11,60.0,1,0,0
28.96,12,166.0,1,0,0
32.93,5,360.0,1,0,0
17.5,3,461.0,1,0,0
94.31,5,272.0,1,0,0
38.95,8,547.0,1,0,0
9.78,13,964.0,1,0,0
40.46,10,798.0,1,0,0
9.06,3,583.0,1,0,0
5.15,8,900.0,3,0,0
9.32,5,190.0,1,0,0
30.83,14,367.0,1,0,0
34.35,22,837.0,1,0,0
26.67,17,679.0,1,0,0
55.49,12,34.0,1,0,0
263.26,21,776.0,2,0,0
8.45,12,1403.0,1,0,0
48.77,18,898.0,1,0,0
41.11,18,9.0,1,0,0
7.88,6,429.0,1,0,0
17.1,17,177.0,1,0,0
37.87,11,833.0,1,0,0
31.2,23,389.0,2,0,0
11.8,9,291.0,1,0,0
71.39,0,568.0,1,0,0
39.42,23,1288.0,1,0,0
61.82,23,843.0,1,0,0
179.61,4,668.0,1,0,0
7.23,1,471.0,1,0,0
91.26,17,226.0,1,0,0
51.36,15,292.0,1,1,0
11.3,5,813.0,1,0,0
28.22,12,906.0,1,0,0
18.86,12,659.0,1,0,0
8.09,19,752.0,2,0,0
74.29,8,377.0,1,0,0
12.64,4,635.0,1,0,0
3.07,17,914.0,1,1,0
75.48,6,300.0,1,0,0
17.4,12,1493.0,1,1,0
45.47,9,445.0,1,0,0
37.79,16,60.0,1,0,0
21.28,16,318.0,1,0,0
19.58,18,179.0,1,0,0
1.76,5,573.0,1,0,0
18.95,9,747.0,1,0,0
8.38,17,73.0,1,0,0
52.76,11,395.0,2,0,0
12.5,8,445.0,1,0,0
14.4,3,283.0,1,0,0
33.42,22,2142.0,1,0,0
8.25,10,1595.0,1,0,0
13.5,16,134.0,1,0,0
17.34,16,42.0,1,0,0
46.9,10,506.0,1,0,0
5.89,3,200.0,1,0,0
70.39,18,676.0,2,0,0
25.46,20,94.0,1,0,0
17.03,22,858.0,1,0,0
43.83,6,1375.0,1,0,0
92.68,20,526.0,3,0,0
108.3,1,829.0,1,0,0
9.3,5,402.0,1,0,0
134.2,13,222.0,1,0,0
31.05,18,1117.0,1,0,0
129.01,2,305.0,1,0,0
9.13,23,69.0,1,0,0
24.64,7,105.0,1,0,0
26.35,5,584.0,1,0,0
7.21,9,438.0,1,0,0
17.93,7,189.0,1,0,0
81.85,17,302.0,2,0,0
103.59,2,320.0,1,0,0
62.09,3,1128.0,1,0,0
40.74,12,141.0,1,0,0
18.13,8,412.0,1,0,0
297.56,3,439.0,1,0,0
6.6,9,935.0,1,0,0
7.72,17,558.0,1,0,0
12.53,4,76.0,1,0,0
36.12,16,368.0,1,0,0
17.72,14,1337.0,1,0,0
70.2,16,678.0,1,1,0
5.12,10,338.0,1,0,0
74.88,9,643.0,1,0,0
211.59,0,299.0,1,0,0
78.51,13,757.0,2,0,0
21.16,22,457.0,1,0,0
15.04,14,411.0,2,0,0
99.7,19,1164.0,1,0,0
4.39,1,1074.0,1,0,0
12.11,20,433.0,1,0,0
4.5,2,852.0,1,0,0
25.05,21,927.0,1,0,0
230.09,23,309.0,1,0,0
18.16,23,933.0,1,0,0
97.63,18,587.0,1,0,0
8.79,18,369.0,1,1,0
15.88,6,127.0,1,0,0
15.49,21,268.0,1,0,0
95.43,16,84.0,1,0,0
11.02,1,1499.0,1,0,0
13.85,17,469.0,1,0,0
29.6,14,962.0,1,0,0
165.65,17,172.0,1,0,0
31.45,1,1128.0,1,1,0
214.39,22,556.0,1,0,0
45.79,11,219.0,1,0,0
22.15,1,294.0,1,0,0
106.19,7,289.0,2,0,0
15.37,15,222.0,2,0,0
10.61,17,461.0,1,1,0
33.13,7,611.0,1,0,0
5.24,3,1927.0,1,0,0
7.78,16,383.0,1,0,0
11.94,17,359.0,1,0,0
30.57,6,820.0,1,0,0
93.89,3,702.0,1,0,0
105.83,12,702.0,2,0,0
23.68,2,757.0,1,0,0
38.2,1,1037.0,1,0,0
20.83,13,495.0,1,0,0
6.04,10,547.0,1,0,0
46.34,17,177.0,1,1,0
13.0,16,425.0,1,0,0
68.1,16,520.0,1,0,0
16.04,21,314.0,1,0,0
9.53,20,242.0,1,0,0
42.59,20,604.0,1,0,0
15.93,21,512.0,1,0,0
6.79,6,416.0,1,0,0
93.35,1,129.0,1,0,0
41.91,7,111.0,1,0,0
41.75,15,522.0,1,0,0
32.05,16,108.0,1,0,0
15.71,23,403.0,1,0,0
1.28,4,447.0,1,0,0
15.67,20,197.0,1,0,0
17.91,14,878.0,1,0,0
47.0,10,167.0,1,0,0
6.8,7,603.0,1,0,0
49.9,9,53.0,1,0,0
30.42,11,502.0,1,0,0
151.85,4,566.0,1,0,0
13.08,10,484.0,1,0,0
29.85,6,1424.0,2,0,0
38.83,17,136.0,1,0,0
56.89,3,544.0,1,0,0
124.85,19,70.0,1,0,0
50.31,2,332.0,1,0,0
6.17,17,287.0,1,0,0
187.96,15,478.0,1,1,0
3.21,4,181.0,1,0,0
60.76,13,426.0,1,0,0
129.56,5,799.0,1,0,0
13.85,5,296.0,1,0,0
28.27,4,1866.0,1,0,0
27.45,11,556.0,2,0,0
8.56,3,194.0,1,0,0
45.19,15,480.0,1,0,0
10.21,14,180.0,1,0,0
42.93,16,1080.0,1,0,0
58.8,13,308.0,1,1,0
101.72,15,921.0,3,1,0
136.96,1,293.0,2,0,0
48.21,11,1192.0,1,0,0
51.87,3,249.0,1,0,0
23.47,2,39.0,1,0,0
27.95,6,564.0,1,0,0
80.86,7,1025.0,1,0,0
71.98,16,163.0,1,0,0
51.05,8,300.0,1,0,0
29.74,22,753.0,1,0,0
95.69,17,184.0,2,0,0
8.53,13,535.0,1,0,0
16.62,18,216.0,1,0,0
38.57,6,643.0,1,0,0
106.3,1,1054.0,1,0,0
7.54,8,484.0,1,0,0
9.11,11,1071.0,2,0,0
7.78,16,845.0,1,0,0
67.9,5,308.0,2,0,0
73.67,2,330.0,1,0,0
167.86,15,736.0,1,0,0
383.66,3,650.0,1,0,0
7.87,23,349.0,1,0,0
24.44,7,475.0,1,0,0
16.28,2,727.0,1,1,0
8.88,5,235.0,1,0,0
31.48,2,538.0,1,0,0
16.28,17,909.0,1,0,0
35.43,18,735.0,1,0,0
20.22,21,646.0,1,0,0
5.95,19,529.0,1,0,0
58.32,16,465.0,1,0,0
56.51,21,501.0,1,0,0
18.43,6,432.0,1,0,0
2.67,0,106.0,1,0,0
2.24,19,531.0,1,0,0
6.4,16,1192.0,1,0,0
45.41,3,76.0,1,0,0
62.94,0,477.0,1,0,0
32.34,1,179.0,1,0,0
32.28,12,1021.0,2,0,0
1.74,3,118.0,1,0,0
44.67,9,292.0,1,0,0
13.78,5,337.0,1,0,0
21.81,15,58.0,1,0,0
10.08,23,700.0,1,0,0
3.17,3,130.0,2,0,0
69.24,0,568.0,1,1,0
45.02,3,511.0,1,0,0
8.97,20,510.0,1,0,0
5.23,18,253.0,1,0,0
14.59,2,677.0,1,0,0
77.84,17,1568.0,1,0,0
54.04,13,316.0,1,0,0
31.22,12,195.0,1,0,0
81.67,1,310.0,1,0,0
42.99,9,697.0,1,0,0
10.16,6,310.0,1,0,0
60.64,22,564.0,1,0,0
27.42,21,231.0,1,0,0
11.61,18,163.0,1,0,0
104.76,10,443.0,1,0,0
47.37,19,478.0,2,0,0
5.86,11,103.0,3,0,0
69.18,20,812.0,1,0,0
36.68,11,143.0,1,0,0
19.58,16,943.0,1,0,0
17.55,1,285.0,1,0,0
9.33,23,585.0,1,1,0
5.72,22,150.0,1,0,0
40.0,14,364.0,1,0,0
49.74,22,288.0,1,0,0
20.19,18,81.0,1,0,0
39.09,1,106.0,1,0,0
19.26,17,72.0,1,0,0
19.78,6,304.0,1,0,0
51.84,10,838.0,2,0,0
50.69,21,1254.0,1,0,0
143.26,6,971.0,2,0,0
17.52,20,640.0,1,0,0
43.42,17,627.0,1,1,0
24.43,19,1078.0,1,0,0
37.55,22,1168.0,1,0,0
118.88,16,887.0,1,0,0
45.99,15,145.0,1,0,0
12.37,15,769.0,1,0,0
17.65,15,558.0,1,0,0
15.26,17,173.0,1,1,0
21.99,8,206.0,1,0,0
14.05,5,453.0,1,0,0
16.96,3,761.0,1,0,0
24.35,19,253.0,1,0,0
42.2,16,172.0,1,0,0
11.44,6,202.0,1,0,0
31.69,13,258.0,1,0,0
30.79,14,362.0,1,0,0
74.96,15,288.0,1,0,0
38.94,3,1142.0,1,0,0
52.26,2,453.0,3,0,0
39.76,17,343.0,1,0,0
103.74,9,553.0,1,0,0
25.52,12,89.0,1,0,0
5.63,22,721.0,1,1,0
43.09,22,477.0,2,0,0
9.88,15,564.0,1,0,0
2.51,1,153.0,1,1,0
49.21,0,391.0,1,0,0
27.79,23,158.0,1,0,0
35.82,22,416.0,2,0,0
47.69,6,427.0,1,0,0
23.7,0,730.0,1,0,0
94.11,19,1101.0,1,0,0
30.8,12,501.0,1,0,0
20.48,8,779.0,1,0,0
29.54,9,430.0,1,0,0
3.04,11,825.0,1,0,0
49.98,13,225.0,1,0,0
5.68,4,65.0,1,0,0
43.93,9,784.0,1,1,0
24.6,1,956.0,1,0,0
30.92,1,411.0,3,0,0
11.71,15,677.0,1,0,0
177.8,23,835.0,1,0,0
3.04,2,831.0,1,0,0
24.53,5,34.0,3,0,0
10.64,10,169.0,1,0,0
4.98,4,266.0,1,0,0
136.87,2,208.0,1,0,0
34.9,8,560.0,1,0,0
406.68,20,584.0,1,0,0
66.69,10,553.0,3,0,0
49.19,21,541.0,1,0,0
53.01,9,769.0,1,0,0
7.01,10,249.0,1,0,0
6.8,22,340.0,1,1,0
137.12,0,270.0,1,0,0
69.84,12,1056.0,1,0,0
12.86,10,327.0,2,0,0
32.51,0,603.0,1,0,0
34.6,23,1330.0,1,0,0
109.84,14,888.0,1,0,0
42.44,3,142.0,1,0,0
13.69,20,314.0,1,0,0
70.95,20,102.0,1,0,0
16.36,2,341.0,1,0,0
55.04,15,77.0,1,0,0
15.6,16,1001.0,1,0,0
0.95,3,338.0,1,0,0
173.25,3,318.0,1,0,0
10.7,11,794.0,1,0,0
88.38,8,441.0,1,0,0
59.27,16,559.0,1,1,0
16.73,10,306.0,1,0,0
8.39,3,790.0,1,1,0
244.48,16,358.0,1,0,0
38.74,21,555.0,1,0,0
122.82,10,126.0,1,0,0
43.66,17,191.0,1,0,0
85.05,9,501.0,1,0,0
39.03,19,1064.0,3,0,0
7.45,14,383.0,1,0,0
13.05,15,109.0,1,0,0
46.25,0,271.0,1,0,0
8.29,8,164.0,1,0,0
20.97,5,5.0,1,0,0
27.24,19,565.0,1,0,0
102.4,21,839.0,1,0,0
179.42,4,913.0,1,0,0
3.21,3,914.0,1,0,0
48.32,16,488.0,1,0,0
220.34,4,495.0,1,0,0
6.91,7,536.0,1,0,0
9.37,7,238.0,1,0,0
110.52,23,205.0,1,0,0
36.96,13,324.0,1,1,0
16.71,23,356.0,1,1,0
38.37,7,1153.0,1,0,0
67.89,23,259.0,1,0,0
34.16,9,408.0,1,0,0
47.26,12,259.0,1,0,0
39.3,21,619.0,1,0,0
48.63,22,138.0,1,0,0
39.79,4,637.0,1,0,0
50.57,22,235.0,1,0,0
27.0,20,112.0,1,0,0
108.78,6,189.0,1,0,0
23.34,22,168.0,1,0,0
18.79,21,467.0,1,0,0
6.79,22,456.0,1,0,0
14.53,11,756.0,1,0,0
38.83,6,500.0,1,0,0
27.01,17,828.0,1,0,0
63.13,5,539.0,1,0,0
9.19,20,200.0,1,0,0
16.4,19,461.0,1,0,0
3.79,6,162.0,1,0,0
24.36,14,1056.0,1,0,0
93.16,21,512.0,1,0,0
54.33,21,306.0,1,0,0
20.99,8,255.0,1,0,0
54.83,5,372.0,1,0,0
43.71,14,1157.0,1,0,0
12.2,15,53.0,1,0,0
10.67,12,491.0,2,0,0
11.73,7,1331.0,1,0,0
52.27,21,385.0,1,0,0
60.39,23,167.0,1,1,0
49.51,2,733.0,1,0,0
24.07,11,73.0,1,0,0
252.25,3,172.0,2,0,1
25.65,0,935.0,1,0,0
54.64,11,1458.0,1,0,0
39.07,23,286.0,1,0,0
99.73,19,189.0,1,0,0
5.12,10,650.0,1,0,0
56.5,19,172.0,2,0,0
26.02,0,423.0,1,0,0
29.08,19,681.0,1,0,0
10.22,10,699.0,1,0,0
14.46,7,982.0,1,0,0
120.2,9,98.0,1,0,0
82.74,19,432.0,1,0,0
6.73,6,468.0,2,0,0
41.88,17,343.0,1,0,0
18.82,10,165.0,1,0,0
103.13,10,896.0,1,0,0
52.32,11,333.0,1,0,0
73.61,21,905.0,1,0,0
30.06,11,886.0,1,0,0
33.69,15,176.0,1,0,0
15.74,20,487.0,1,0,0
6.22,20,75.0,1,0,0
17.2,23,354.0,1,0,0
121.78,9,59.0,1,0,0
138.0,23,509.0,1,0,0
12.25,20,506.0,1,0,0
12.5,5,368.0,1,0,0
13.99,5,395.0,1,0,0
13.39,10,457.0,1,0,0
8.7,8,106.0,1,0,0
14.71,12,757.0,1,0,0
63.21,9,1110.0,1,0,0
68.63,5,308.0,1,0,0
195.65,15,397.0,1,0,0
25.74,3,361.0,1,0,0
2.94,22,991.0,2,0,0
16.5,13,162.0,1,0,0
9.48,0,401.0,1,0,0
20.81,13,86.0,1,1,0
13.53,9,771.0,1,0,0
86.57,2,74.0,1,0,0
12.06,14,395.0,2,0,0
30.18,2,339.0,1,0,0
212.5,15,1134.0,1,0,0
29.53,15,459.0,1,0,0
4.93,2,73.0,1,0,0
79.52,7,335.0,1,0,0
49.73,14,796.0,1,0,0
54.08,23,206.0,1,0,0
63.25,8,44.0,1,0,0
10.64,18,117.0,1,0,0
10.13,6,169.0,1,0,0
35.13,11,760.0,1,0,0
4.72,0,566.0,1,0,0
11.98,23,438.0,1,0,0
104.51,20,143.0,1,0,0
7.48,5,512.0,1,0,0
43.56,13,269.0,1,0,0
94.24,10,289.0,1,0,0
27.85,9,240.0,1,0,0
18.28,0,1506.0,1,0,0
123.53,20,500.0,2,1,0
6.7,1,928.0,1,0,0
181.31,10,993.0,1,0,0
11.23,6,546.0,1,0,0
30.72,13,202.0,1,0,0
8.99,4,474.0,1,0,0
9.2,13,728.0,1,1,0
86.99,4,479.0,1,0,0
32.14,3,140.0,1,0,0
52.19,18,908.0,1,0,0
7.21,11,298.0,1,0,0
20.14,14,754.0,1,0,0
7.71,16,246.0,1,0,0
28.77,18,710.0,1,0,0
48.89,20,539.0,1,0,0
51.11,14,68.0,3,0,0
51.97,18,271.0,1,0,0
14.54,8,296.0,1,0,0
55.38,15,320.0,1,0,0
18.44,12,311.0,1,0,0
129.21,14,950.0,1,0,0
24.65,0,390.0,2,0,0
108.95,12,1488.0,1,0,0
20.1,17,669.0,1,0,0
61.03,6,385.0,1,0,0
38.11,22,2154.0,1,0,0
6.01,18,49.0,1,0,0
61.53,18,538.0,1,0,0
10.95,1,625.0,1,0,0
4.24,4,541.0,1,0,0
34.6,23,180.0,1,0,0
101.83,10,615.0,1,0,0
66.3,4,517.0,1,0,0
11.82,15,295.0,1,0,0
4.6,11,134.0,1,0,0
1.59,6,589.0,1,0,0
14.68,2,467.0,1,0,0
16.72,1,506.0,1,1,0
24.76,21,1003.0,1,0,0
113.73,0,768.0,1,0,0
23.8,17,324.0,1,0,0
9.07,0,533.0,2,0,0
8.71,0,133.0,1,0,0
10.42,15,306.0,1,0,0
14.19,15,66.0,1,1,0
42.02,21,97.0,1,0,0
20.85,3,861.0,1,0,0
27.19,10,458.0,1,0,0
33.01,21,317.0,2,0,0
37.09,4,146.0,1,0,0
60.06,18,339.0,1,0,0
106.19,16,270.0,1,0,0
9.99,15,157.0,1,0,0
21.5,19,127.0,1,0,0
26.1,12,91.0,1,0,0
25.03,22,1147.0,1,1,0
72.51,10,105.0,1,0,0
65.56,23,43.0,1,1,0
14.93,12,214.0,2,1,0
184.16,23,818.0,2,0,0
52.62,19,1050.0,1,0,0
63.66,18,503.0,1,0,0
15.52,0,175.0,1,0,0
70.87,4,204.0,1,0,0
21.1,13,427.0,1,0,0
10.64,23,396.0,1,0,0
34.28,8,246.0,1,0,0
9.86,21,14.0,1,1,0
9.16,10,291.0,1,0,0
49.11,19,866.0,1,0,0
71.46,21,90.0,1,0,0
14.2,7,900.0,1,0,0
85.46,8,479.0,1,0,0
107.96,18,504.0,1,0,0
105.56,1,166.0,1,0,0
43.68,17,393.0,1,0,0
21.64,22,935.0,1,0,0
162.22,14,1513.0,2,0,0
19.99,2,1101.0,1,0,0
50.85,17,837.0,1,0,0
103.46,1,283.0,1,0,0
197.58,21,544.0,2,0,0
42.57,3,701.0,1,0,0
41.16,16,508.0,1,0,0
55.08,9,361.0,1,0,0
39.52,12,504.0,1,0,0
105.02,3,372.0,1,0,0
100.37,3,222.0,1,0,0
205.93,6,508.0,1,0,0
29.74,11,176.0,1,0,0
70.9,2,166.0,1,0,0
14.59,8,313.0,1,0,0
20.34,22,169.0,1,0,0
150.54,0,410.0,1,0,0
23.75,6,522.0,1,0,0
4.03,9,865.0,2,0,0
17.61,23,56.0,1,0,0
17.94,12,1263.0,1,0,0
4.33,5,131.0,1,0,0
39.28,1,612.0,1,0,0
79.16,19,243.0,1,0,0
18.01,12,378.0,1,0,0
91.64,19,286.0,1,0,0
3.33,13,166.0,2,0,0
71.54,18,307.0,1,0,0
31.19,5,115.0,1,0,0
369.19,2,510.0,1,0,0
32.39,17,667.0,1,0,0
30.76,13,86.0,1,0,0
30.8,13,187.0,2,0,0
21.73,23,187.0,2,0,0
20.94,12,315.0,1,0,0
67.29,8,418.0,1,0,0
42.58,20,603.0,3,0,0
43.9,8,178.0,1,0,0
42.88,15,498.0,1,0,0
15.13,18,604.0,1,0,0
247.82,11,290.0,1,0,0
10.71,21,276.0,1,0,0
87.49,13,767.0,1,0,0
26.49,11,226.0,1,0,0
98.64,17,40.0,1,0,0
25.01,2,384.0,1,0,0
104.45,2,736.0,1,0,0
54.84,19,299.0,1,0,0
114.53,10,1377.0,1,0,0
277.31,5,446.0,1,0,0
40.7,17,310.0,1,0,0
38.28,8,224.0,2,1,0
2.42,9,733.0,1,0,0
33.17,3,990.0,1,0,0
85.58,15,25.0,1,0,0
24.78,3,592.0,1,0,0
34.82,5,192.0,2,0,0
27.31,21,606.0,2,0,0
4.05,14,204.0,1,0,0
82.57,8,665.0,1,0,0
15.0,16,486.0,3,0,0
7.52,3,262.0,1,0,0
94.11,17,544.0,1,0,0
50.04,8,252.0,1,0,0
60.2,15,1059.0,2,0,0
37.56,20,508.0,1,0,0
16.11,14,384.0,1,0,0
85.8,1,226.0,1,0,0
12.9,19,408.0,1,0,0
43.23,2,621.0,1,0,0
11.19,12,387.0,1,0,0
10.01,2,912.0,1,0,0
79.14,6,233.0,1,0,0
14.25,12,98.0,1,0,0
184.2,13,319.0,1,0,0
8.15,15,213.0,1,0,0
104.05,2,323.0,1,0,0
24.03,19,351.0,1,0,0
76.01,1,113.0,1,1,0
70.31,6,544.0,1,0,0
4.68,12,635.0,2,0,0
63.89,14,226.0,1,0,0
23.64,0,921.0,1,0,0
12.08,8,312.0,1,1,0
102.06,17,1110.0,1,0,0
49.34,18,435.0,1,0,0
51.82,0,847.0,1,0,0
149.87,8,822.0,2,0,0
98.84,5,348.0,1,0,0
36.9,22,181.0,1,1,0
13.95,9,453.0,1,0,0
161.11,6,461.0,2,0,0
16.6,12,222.0,1,0,0
5.95,10,723.0,1,0,0
262.15,19,61.0,1,0,0
314.27,19,166.0,1,0,0
5.79,23,228.0,1,1,0
50.1,10,126.0,1,0,0
7.29,10,411.0,1,0,0
66.47,4,114.0,1,0,0
20.58,21,411.0,1,0,0
7.47,11,186.0,1,0,0
93.37,4,383.0,2,0,0
13.14,4,249.0,2,0,0
51.49,16,1232.0,1,0,0
16.33,0,329.0,1,0,0
210.5,5,320.0,1,0,0
106.94,0,525.0,1,0,0
20.74,0,288.0,1,0,0
3.33,19,351.0,1,0,0
49.85,17,236.0,1,0,0
12.2,2,528.0,1,0,0
119.96,23,512.0,1,0,0
181.86,18,372.0,1,0,0
33.89,16,322.0,1,0,0
88.51,9,877.0,1,1,0
8.13,0,145.0,1,0,0
62.28,18,384.0,1,0,0
194.91,1,803.0,1,0,1
7.55,10,200.0,2,0,0
73.06,1,554.0,1,0,0
42.86,17,680.0,1,0,0
83.63,1,670.0,1,0,0
34.93,4,253.0,1,0,0
30.07,7,2400.0,1,0,0
117.84,14,1089.0,1,0,0
33.6,1,315.0,1,0,0
53.96,14,370.0,1,0,0
7.44,6,946.0,1,0,0
49.21,17,340.0,2,0,0
67.61,10,724.0,1,0,0
27.51,1,165.0,1,0,0
30.54,3,1347.0,1,0,0
3.75,15,518.0,1,0,0
10.43,1,213.0,1,0,0
23.98,17,194.0,1,0,0
22.79,6,584.0,1,1,0
331.65,15,485.0,1,0,0
73.7,6,815.0,1,0,0
8.86,1,376.0,1,1,0
369.98,0,150.0,1,0,0
7.07,22,1010.0,1,0,0
9.19,10,141.0,1,0,0
12.33,17,408.0,1,0,0
29.92,4,299.0,1,0,0
516.09,14,72.0,1,0,0
24.03,16,325.0,1,0,0
57.65,21,123.0,1,0,0
6.56,9,548.0,1,0,0
19.7,17,268.0,1,0,0
511.75,3,1390.0,1,0,0
131.68,0,448.0,1,0,0
86.62,19,415.0,1,0,0
167.43,18,194.0,1,0,0
59.8,9,554.0,1,0,0
57.7,2,52.0,1,0,0
10.02,10,506.0,2,0,0
6.3,20,300.0,1,0,0
15.64,6,644.0,1,0,0
22.51,10,463.0,1,0,0
13.43,5,417.0,1,0,0
70.26,10,913.0,1,0,0
236.42,21,246.0,1,0,0
31.87,4,328.0,1,0,0
5.88,16,349.0,1,0,0
8.38,17,358.0,1,0,0
101.35,17,592.0,1,0,0
77.0,20,634.0,2,0,0
41.75,6,936.0,2,0,0
65.49,15,85.0,1,0,0
111.88,14,688.0,1,0,0
