City,Plan,Channel,SignupDate,AnnualIncome,Sessions,AvgBasket,Churn
CITY_091,plus,web,2023-06-22,27412.0,9,20.63,0
CITY_175,plus,app,2024-07-11,64945.0,8,26.38,0
CITY_017,plus,web,2024-08-16,26038.0,7,7.83,0
CITY_004,basic,app,2024-07-29,30735.0,5,24.9,0
CITY_012,basic,app,2023-11-16,27216.0,4,8.98,1
CITY_036,basic,app,2024-04-16,,5,18.05,1
CITY_121,pro,app,2023-08-16,,12,5.68,0
CITY_099,plus,app,2023-10-11,26336.0,3,67.64,1
CITY_091,basic,app,2024-03-08,25113.0,5,19.65,0
CITY_020,plus,app,2023-08-12,35810.0,5,18.83,1
CITY_043,basic,phone,2024-12-11,,7,7.68,0
CITY_025,basic,app,2023-08-10,79169.0,8,17.33,0
CITY_008,plus,app,2024-12-20,48484.0,7,23.85,1
CITY_175,basic,app,2023-07-17,14788.0,4,42.07,1
CITY_036,plus,phone,2024-06-08,17679.0,4,66.76,0
CITY_063,basic,phone,2024-05-31,29791.0,3,38.33,0
CITY_090,basic,web,2023-10-20,,13,20.24,0
CITY_163,pro,app,2024-01-02,15003.0,8,11.24,0
CITY_038,plus,app,2024-08-16,47593.0,10,29.73,0
CITY_172,plus,web,2024-08-21,21234.0,6,15.9,0
CITY_107,basic,web,2024-02-04,42553.0,9,18.55,0
CITY_004,plus,app,2023-07-14,21860.0,6,17.79,0
CITY_115,plus,app,2024-03-03,48271.0,5,33.72,0
CITY_030,basic,phone,2023-10-02,58647.0,7,49.37,0
CITY_021,basic,web,2024-06-14,19407.0,9,6.37,1
CITY_075,pro,phone,2024-05-13,29822.0,4,26.55,0
CITY_154,basic,app,2023-12-19,38851.0,9,25.13,0
CITY_045,basic,app,2024-01-27,22869.0,10,56.37,1
CITY_154,pro,web,2024-03-26,20794.0,4,25.25,0
CITY_177,basic,app,2024-01-06,45895.0,3,39.69,0
CITY_163,basic,app,2024-07-19,60984.0,3,44.77,1
CITY_103,pro,phone,2024-02-23,24859.0,8,13.82,1
CITY_172,plus,app,2024-02-08,,7,46.01,0
CITY_092,basic,app,2024-12-18,15669.0,5,8.89,1
CITY_110,plus,app,2024-03-26,15405.0,4,21.81,1
CITY_000,basic,web,2024-10-30,,10,20.17,0
CITY_036,plus,web,2024-10-19,20335.0,6,12.9,0
CITY_034,plus,app,2023-03-18,54136.0,9,28.45,0
CITY_149,pro,web,2024-12-21,14830.0,5,16.6,1
CITY_163,basic,web,2023-05-13,48029.0,4,61.85,1
CITY_171,basic,phone,2023-04-26,17003.0,5,28.85,1
CITY_055,basic,app,2024-08-16,25319.0,5,14.87,0
CITY_050,pro,app,2024-10-30,103906.0,5,30.92,0
CITY_121,basic,app,2024-01-31,13358.0,6,31.76,1
CITY_137,plus,app,2023-08-02,,5,31.91,1
CITY_143,basic,phone,2023-03-19,16931.0,6,6.35,0
CITY_045,basic,web,2024-03-03,31175.0,2,12.4,0
CITY_069,basic,app,2024-10-09,41906.0,4,55.5,0
CITY_172,basic,web,2024-06-05,31462.0,3,17.32,1
CITY_091,basic,app,2023-07-10,64450.0,5,9.87,1
CITY_133,pro,app,2023-09-23,41565.0,6,19.13,0
CITY_121,plus,web,2023-06-20,17966.0,6,14.08,1
CITY_017,plus,web,2023-02-22,22752.0,8,10.65,0
CITY_121,plus,app,2023-03-09,,11,21.37,0
CITY_113,plus,web,2024-01-13,,4,8.21,0
CITY_087,plus,app,2023-08-15,23310.0,5,8.63,0
CITY_154,basic,phone,2023-10-29,57307.0,5,12.72,1
CITY_070,basic,web,2024-05-22,18616.0,9,11.03,0
CITY_166,basic,phone,2023-01-21,23932.0,8,17.94,1
CITY_141,basic,app,2023-10-23,14406.0,5,10.62,1
CITY_164,basic,app,2024-07-29,34071.0,9,14.43,0
CITY_044,plus,web,2024-11-25,24022.0,5,25.83,0
CITY_117,basic,app,2023-07-06,6915.0,2,11.92,1
CITY_055,basic,app,2023-06-28,14184.0,8,9.79,1
CITY_055,plus,phone,2024-06-06,,6,22.98,1
CITY_121,plus,phone,2023-10-05,18017.0,9,24.9,1
CITY_110,basic,web,2023-02-25,5099.0,2,24.32,1
CITY_116,plus,web,2024-01-09,24927.0,6,47.07,1
CITY_022,basic,web,2024-02-08,32722.0,5,32.26,0
CITY_089,plus,web,2023-12-20,16891.0,6,10.95,0
CITY_085,plus,app,2023-03-03,22040.0,4,22.64,0
CITY_073,plus,web,2024-05-15,15852.0,10,14.92,0
CITY_048,plus,app,2024-12-20,11064.0,4,29.84,1
CITY_166,pro,app,2024-04-03,75549.0,8,33.08,0
CITY_032,plus,phone,2023-10-09,24722.0,4,31.22,1
CITY_102,pro,app,2023-07-05,47748.0,4,14.64,1
CITY_094,plus,app,2023-08-04,45208.0,2,18.4,1
CITY_105,basic,app,2024-08-15,11329.0,6,27.43,0
CITY_172,basic,web,2023-03-22,30834.0,7,24.12,0
CITY_048,pro,web,2023-07-02,42110.0,3,11.9,0
CITY_102,basic,app,2024-01-16,,6,21.16,1
CITY_006,basic,app,2023-08-25,23688.0,8,38.72,0
CITY_023,basic,web,2024-01-15,21546.0,5,64.3,1
CITY_140,pro,app,2023-08-08,20350.0,1,7.11,0
CITY_103,basic,web,2024-06-11,22967.0,5,16.17,1
CITY_077,plus,web,2023-04-19,39824.0,5,6.53,0
CITY_102,plus,phone,2023-12-31,32255.0,4,16.03,1
CITY_026,basic,app,2023-12-21,107339.0,10,61.5,0
CITY_092,pro,app,2024-12-05,44765.0,8,39.93,1
CITY_068,basic,web,2023-08-23,7747.0,5,26.14,1
CITY_095,plus,app,2024-02-27,32321.0,8,20.91,1
CITY_167,pro,web,2024-10-01,11945.0,8,7.13,0
CITY_120,basic,web,2024-10-10,14019.0,5,38.01,1
CITY_125,plus,web,2024-11-29,47500.0,9,45.88,1
CITY_021,basic,web,2024-09-29,19950.0,7,40.84,1
CITY_088,plus,app,2024-01-08,21717.0,6,14.37,0
CITY_154,basic,web,2023-01-07,15508.0,7,20.87,0
CITY_007,basic,web,2023-11-16,16798.0,5,10.25,0
CITY_055,plus,web,2023-09-21,31662.0,5,11.56,1
CITY_172,pro,app,2024-03-08,15470.0,4,20.26,0
CITY_127,basic,app,2024-06-20,52602.0,6,23.2,0
CITY_123,basic,app,2023-10-05,56021.0,8,12.63,0
CITY_083,basic,phone,2023-03-12,31942.0,8,16.53,0
CITY_035,basic,app,2024-03-08,,8,27.62,1
CITY_164,plus,app,2024-01-01,,4,28.68,1
CITY_160,basic,web,2024-08-03,12568.0,5,8.49,0
CITY_014,plus,web,2023-09-13,10773.0,2,44.53,1
CITY_153,basic,web,2023-03-07,19676.0,6,37.13,1
CITY_152,pro,web,2023-08-27,,7,7.7,0
CITY_120,plus,web,2023-02-25,,7,6.97,0
CITY_179,pro,app,2023-11-15,11444.0,5,14.62,0
CITY_139,pro,web,2024-08-15,45384.0,4,47.37,0
CITY_036,basic,web,2024-01-17,18864.0,7,103.63,1
CITY_172,plus,web,2024-12-30,73447.0,7,7.66,0
CITY_125,basic,web,2023-03-07,,5,39.54,0
CITY_153,basic,web,2024-12-12,13706.0,5,10.94,0
CITY_002,basic,app,2024-10-13,44468.0,6,20.31,0
CITY_077,basic,web,2024-09-02,20743.0,8,111.31,1
CITY_008,plus,web,2024-11-26,66979.0,7,19.79,0
CITY_085,plus,web,2024-07-05,27295.0,9,15.22,0
CITY_089,plus,app,2023-06-18,,4,86.84,1
CITY_155,basic,web,2024-12-14,68353.0,8,21.03,0
CITY_119,plus,web,2024-05-24,51131.0,1,10.73,0
CITY_065,basic,web,2023-04-24,19021.0,9,19.86,1
CITY_025,pro,app,2023-08-03,28413.0,4,31.27,1
CITY_137,plus,phone,2024-12-19,29343.0,7,15.3,1
CITY_008,basic,web,2024-05-28,61538.0,5,10.69,0
CITY_012,basic,web,2024-06-19,12315.0,5,14.04,1
CITY_080,basic,app,2023-11-17,76146.0,8,33.36,0
CITY_127,plus,web,2023-04-22,13862.0,6,24.44,1
CITY_168,basic,web,2024-11-24,,10,7.32,1
CITY_143,basic,app,2023-10-25,23727.0,4,162.78,1
CITY_120,basic,web,2023-04-14,29654.0,8,11.36,1
CITY_157,pro,app,2023-12-07,18101.0,6,31.59,1
CITY_030,basic,phone,2024-03-17,30181.0,9,77.7,1
CITY_102,pro,app,2024-02-06,12814.0,10,48.46,1
CITY_064,plus,web,2024-10-18,17073.0,2,16.81,0
CITY_052,basic,app,2023-12-07,34788.0,8,27.97,0
CITY_005,pro,web,2024-07-24,43596.0,7,16.14,1
CITY_045,plus,app,2024-11-13,12423.0,6,79.79,1
CITY_117,plus,web,2024-03-08,19593.0,6,82.87,1
CITY_093,basic,web,2023-03-29,18710.0,5,22.79,1
CITY_036,plus,web,2024-03-24,14820.0,2,17.18,0
CITY_052,pro,web,2023-01-19,7769.0,7,37.0,1
CITY_011,basic,web,2023-08-18,25909.0,6,19.42,1
CITY_036,plus,app,2023-09-25,36194.0,2,57.23,1
CITY_048,basic,web,2023-12-24,37851.0,7,46.18,0
CITY_171,basic,web,2023-05-26,15261.0,6,61.66,1
CITY_021,plus,app,2023-12-02,,6,25.76,1
CITY_156,pro,app,2024-02-06,37992.0,7,28.24,0
CITY_147,plus,app,2024-05-26,,5,7.42,0
CITY_013,basic,web,2024-08-09,18983.0,7,47.47,1
CITY_040,basic,app,2024-12-29,37664.0,11,25.14,0
CITY_076,basic,app,2024-08-02,21907.0,2,21.67,0
CITY_122,basic,app,2024-01-12,44978.0,8,6.32,0
CITY_039,plus,app,2023-07-15,40311.0,2,11.71,1
CITY_043,pro,app,2023-07-06,43083.0,5,20.78,0
CITY_032,basic,web,2024-04-04,40165.0,3,53.21,0
CITY_023,basic,web,2024-08-14,74923.0,7,12.02,0
CITY_116,basic,app,2023-02-26,12305.0,9,36.82,1
CITY_068,basic,app,2024-12-05,30152.0,7,7.79,0
CITY_064,basic,phone,2023-12-18,20295.0,5,26.85,0
CITY_092,basic,web,2024-03-08,21908.0,5,9.94,0
CITY_049,basic,web,2024-12-28,31777.0,7,33.52,1
CITY_117,pro,web,2023-05-03,21483.0,8,3.24,1
CITY_119,pro,app,2024-02-08,12854.0,7,77.57,1
CITY_166,plus,web,2024-10-13,,6,17.96,1
CITY_088,plus,web,2023-03-08,16804.0,1,65.43,1
CITY_078,pro,web,2024-11-05,16021.0,4,94.6,0
CITY_159,basic,web,2023-12-01,36878.0,6,25.96,0
CITY_069,basic,app,2024-07-24,41973.0,3,31.76,0
CITY_096,basic,web,2023-11-17,36506.0,5,21.17,1
CITY_136,basic,web,2023-01-25,24637.0,5,45.43,0
CITY_018,pro,web,2024-05-25,27426.0,7,23.01,0
CITY_036,basic,app,2023-01-07,29561.0,6,8.05,0
CITY_093,plus,app,2023-01-16,32420.0,5,12.99,1
CITY_019,plus,app,2023-07-18,14477.0,2,11.07,1
CITY_148,plus,web,2023-04-11,38937.0,6,33.74,0
CITY_048,basic,app,2024-05-12,8228.0,7,33.34,1
CITY_010,plus,app,2023-03-05,50862.0,7,10.71,0
CITY_054,basic,app,2023-02-10,34323.0,7,13.82,0
CITY_122,basic,web,2023-07-09,,6,72.82,0
CITY_153,basic,web,2023-02-16,66616.0,5,20.12,0
CITY_142,basic,web,2023-04-27,19766.0,6,17.09,0
CITY_121,basic,web,2024-02-15,112748.0,5,20.08,1
CITY_106,pro,web,2024-04-27,37715.0,8,9.28,1
CITY_119,plus,phone,2024-02-27,11266.0,12,15.46,0
CITY_047,plus,app,2023-10-16,20654.0,5,30.0,1
CITY_015,pro,app,2023-07-21,24872.0,6,26.24,1
CITY_041,basic,web,2023-07-28,12028.0,9,5.86,0
CITY_043,plus,web,2023-05-07,11837.0,9,19.79,1
CITY_138,plus,app,2024-10-07,11469.0,14,26.44,1
CITY_051,basic,app,2024-10-02,9714.0,5,13.52,0
CITY_142,plus,app,2023-06-20,21156.0,5,21.25,0
CITY_014,plus,app,2023-04-22,104658.0,8,20.15,1
CITY_172,plus,app,2024-06-10,8375.0,4,37.97,1
CITY_004,plus,phone,2023-06-17,17385.0,5,18.95,1
CITY_140,basic,web,2023-07-01,,5,24.17,1
CITY_172,basic,web,2023-11-20,,3,31.78,0
CITY_034,basic,web,2023-09-13,37366.0,6,8.67,1
CITY_078,basic,web,2023-12-27,23938.0,6,17.1,1
CITY_071,basic,web,2023-02-20,25555.0,7,4.4,0
CITY_157,basic,app,2023-06-29,32162.0,4,15.44,0
CITY_130,basic,web,2024-06-13,15666.0,10,38.61,0
CITY_110,pro,web,2024-08-24,30897.0,10,13.36,1
CITY_043,basic,web,2023-09-16,38339.0,3,21.49,1
CITY_084,basic,web,2023-01-27,17067.0,6,6.31,1
CITY_155,basic,web,2024-07-31,9223.0,4,36.78,1
CITY_145,plus,web,2023-02-10,30990.0,4,28.89,0
CITY_078,pro,phone,2024-11-23,10800.0,5,48.06,1
CITY_065,basic,app,2024-04-30,,7,19.42,0
CITY_076,pro,web,2023-06-16,16542.0,4,65.79,0
CITY_092,basic,phone,2023-08-29,20930.0,5,8.69,1
CITY_154,plus,web,2024-12-06,11288.0,10,35.69,1
CITY_137,basic,web,2023-04-16,31649.0,10,37.12,0
CITY_056,plus,web,2023-06-28,89563.0,4,20.25,1
CITY_007,basic,web,2023-03-06,17283.0,4,51.24,1
CITY_008,pro,web,2024-03-31,8233.0,8,9.45,0
CITY_132,plus,web,2024-04-12,32319.0,7,20.83,1
CITY_173,basic,app,2023-07-25,10398.0,3,7.0,0
CITY_153,basic,web,2024-08-23,14374.0,8,18.5,1
CITY_158,basic,web,2024-02-24,21054.0,3,60.87,1
CITY_106,plus,app,2024-05-28,26981.0,13,35.45,0
CITY_089,plus,web,2024-12-18,54343.0,7,15.87,1
CITY_124,plus,web,2023-09-26,53512.0,1,11.11,0
CITY_007,plus,app,2024-01-29,32961.0,8,20.42,0
CITY_123,basic,web,2024-05-30,15665.0,2,37.1,1
CITY_004,basic,web,2024-01-24,10501.0,3,14.67,1
CITY_017,basic,web,2024-08-06,26125.0,9,7.49,0
CITY_158,basic,app,2024-05-21,78155.0,7,14.77,1
CITY_047,plus,web,2024-01-14,14539.0,3,12.45,0
CITY_020,plus,app,2023-05-06,,2,19.36,0
CITY_077,basic,app,2024-06-10,64762.0,4,18.42,0
CITY_165,plus,app,2024-10-10,42484.0,3,10.43,0
CITY_115,plus,app,2024-02-29,28862.0,3,67.04,1
CITY_088,pro,phone,2023-04-18,29654.0,7,23.99,1
CITY_013,basic,web,2023-12-14,19178.0,4,13.4,1
CITY_095,pro,app,2024-08-20,105177.0,8,26.81,1
CITY_076,basic,web,2023-11-07,44695.0,6,57.06,0
CITY_120,plus,app,2024-04-30,27943.0,12,13.08,1
CITY_167,basic,web,2023-05-03,20392.0,6,18.1,0
CITY_066,basic,app,2024-01-22,5352.0,8,14.45,1
CITY_063,plus,phone,2023-07-27,32275.0,11,20.04,0
CITY_093,basic,web,2023-08-29,20636.0,6,26.81,0
CITY_134,pro,web,2023-02-16,24883.0,4,14.73,0
CITY_108,plus,web,2023-08-21,44792.0,5,24.66,1
CITY_167,basic,phone,2023-12-11,32850.0,6,13.97,1
CITY_071,basic,app,2024-12-08,34880.0,1,14.0,1
CITY_140,plus,web,2023-12-30,29087.0,11,8.73,0
CITY_156,plus,phone,2024-04-22,38902.0,3,22.93,0
CITY_077,basic,web,2023-05-04,27302.0,7,36.71,0
CITY_040,plus,app,2024-11-06,38611.0,3,21.63,0
CITY_130,basic,phone,2024-11-18,,5,7.11,1
CITY_006,plus,phone,2024-04-16,86084.0,9,24.01,0
CITY_136,pro,app,2023-11-16,16535.0,5,68.56,1
CITY_148,basic,web,2023-05-16,13358.0,5,80.85,0
CITY_034,basic,app,2024-12-07,15596.0,7,21.2,0
CITY_045,basic,web,2023-11-21,40761.0,8,35.46,0
CITY_129,plus,app,2023-12-26,41625.0,4,22.35,0
CITY_139,pro,phone,2023-10-26,3568.0,7,11.49,0
CITY_164,pro,web,2024-10-13,16250.0,9,145.34,0
CITY_161,plus,app,2023-12-06,27345.0,5,10.1,0
CITY_037,basic,app,2023-07-11,11760.0,8,22.64,1
CITY_039,pro,web,2024-08-30,21048.0,9,23.95,1
CITY_112,plus,web,2024-05-19,22512.0,7,27.92,0
CITY_175,plus,web,2023-06-28,22161.0,5,36.92,1
CITY_133,plus,web,2024-08-06,51136.0,3,5.09,0
CITY_136,plus,app,2024-12-19,26042.0,5,66.37,1
CITY_014,basic,web,2024-09-30,,4,33.86,0
CITY_145,plus,web,2024-05-17,72378.0,3,36.66,0
CITY_058,pro,phone,2024-03-14,13308.0,10,16.93,1
CITY_070,basic,app,2023-03-27,51280.0,4,63.97,0
CITY_010,plus,web,2023-03-26,15153.0,12,24.06,1
CITY_165,basic,app,2024-11-29,52268.0,7,15.09,0
CITY_135,basic,web,2023-10-25,14062.0,9,24.44,1
CITY_063,basic,web,2024-08-05,10295.0,8,44.53,1
CITY_033,plus,app,2024-07-24,49536.0,7,14.63,0
CITY_116,basic,web,2024-09-27,20344.0,6,99.58,1
CITY_051,plus,app,2024-08-02,27207.0,4,26.45,1
CITY_030,basic,web,2024-05-10,7496.0,5,32.65,1
CITY_072,basic,phone,2024-08-04,38563.0,4,31.44,1
CITY_070,basic,web,2024-06-25,23592.0,5,5.59,1
CITY_110,plus,app,2023-12-14,42795.0,3,9.5,1
CITY_136,basic,app,2024-05-13,25298.0,11,20.72,1
CITY_127,basic,web,2023-08-29,21236.0,4,61.42,1
CITY_039,plus,phone,2023-07-14,12722.0,3,8.93,0
CITY_015,pro,app,2024-11-14,46191.0,8,18.78,0
CITY_132,basic,web,2023-11-26,10851.0,5,62.32,1
CITY_115,basic,phone,2024-05-07,24563.0,7,18.76,1
CITY_118,basic,web,2024-11-19,13139.0,7,29.1,1
CITY_093,plus,app,2024-02-28,61216.0,11,19.32,0
CITY_097,basic,web,2023-05-28,78274.0,10,16.35,0
CITY_027,basic,web,2024-07-03,15396.0,2,4.23,0
CITY_156,basic,app,2023-04-17,43409.0,8,53.75,1
CITY_110,plus,app,2023-10-16,31787.0,5,29.96,0
CITY_094,basic,web,2023-03-18,20979.0,8,14.25,1
CITY_053,basic,app,2023-04-13,31440.0,5,11.3,0
CITY_149,basic,web,2024-09-19,32578.0,10,63.21,1
CITY_100,pro,web,2023-03-26,18760.0,2,12.84,0
CITY_003,pro,app,2024-10-24,7448.0,8,37.81,0
CITY_087,plus,app,2024-11-01,37427.0,10,51.19,1
CITY_077,plus,phone,2024-06-18,36984.0,5,25.43,0
CITY_043,basic,app,2023-09-12,13069.0,7,58.12,0
CITY_162,plus,app,2024-04-29,,8,76.7,0
CITY_143,basic,app,2024-08-13,43492.0,6,35.71,1
CITY_076,pro,web,2023-09-03,51848.0,2,29.85,0
CITY_082,plus,phone,2024-07-28,,4,22.58,0
CITY_087,plus,web,2024-03-16,38567.0,4,7.35,0
CITY_169,basic,phone,2024-01-03,32110.0,6,37.63,0
CITY_005,basic,app,2024-03-23,21988.0,9,38.75,0
CITY_131,basic,web,2023-06-15,22699.0,2,6.9,0
CITY_063,basic,web,2023-05-11,55891.0,2,4.04,1
CITY_029,plus,app,2024-09-11,18199.0,3,18.49,1
CITY_164,plus,app,2023-06-08,22753.0,4,15.46,0
CITY_060,plus,phone,2024-05-01,33226.0,9,33.62,1
CITY_168,plus,phone,2023-03-19,21807.0,4,18.16,0
CITY_075,basic,phone,2023-06-28,21842.0,6,46.08,1
CITY_028,basic,web,2024-08-21,29761.0,7,24.36,0
CITY_141,basic,app,2023-08-04,29805.0,9,16.3,0
CITY_113,basic,app,2024-03-06,24545.0,7,97.95,0
CITY_063,basic,web,2024-09-01,16383.0,5,18.62,1
CITY_151,plus,phone,2023-02-17,14795.0,1,20.52,1
CITY_135,plus,app,2023-12-07,20918.0,8,3.45,1
CITY_099,basic,app,2023-04-20,19054.0,9,36.33,1
CITY_121,basic,web,2024-01-16,14137.0,3,23.63,1
CITY_167,basic,app,2023-10-13,20125.0,6,13.45,0
CITY_006,basic,web,2023-12-17,18652.0,7,4.08,0
CITY_116,basic,web,2024-02-25,39620.0,9,42.04,0
CITY_178,pro,web,2023-01-26,9504.0,11,43.45,0
CITY_016,plus,app,2024-11-21,21878.0,6,33.72,1
CITY_164,pro,app,2024-09-25,65899.0,6,33.07,0
CITY_175,basic,app,2024-11-30,30028.0,3,10.1,1
CITY_075,plus,phone,2024-02-12,19219.0,1,30.16,0
CITY_099,basic,web,2024-06-26,,7,25.92,0
CITY_165,pro,web,2024-02-11,42657.0,10,13.67,0
CITY_138,basic,app,2024-04-30,46563.0,4,20.35,1
CITY_155,basic,app,2024-11-07,57019.0,7,16.78,1
CITY_159,pro,web,2024-05-01,21639.0,7,10.9,0
CITY_074,basic,web,2024-09-27,,7,30.29,1
CITY_024,pro,web,2023-02-14,46757.0,4,10.74,0
CITY_109,basic,web,2023-10-24,,2,19.39,0
CITY_155,basic,web,2024-02-03,7809.0,6,40.22,1
CITY_059,pro,web,2023-11-18,18473.0,8,27.91,1
CITY_098,plus,web,2024-07-05,,3,24.79,1
CITY_032,pro,web,2023-12-12,17331.0,8,20.26,1
CITY_112,basic,app,2023-02-02,20186.0,6,14.43,0
CITY_000,plus,app,2023-11-22,49092.0,10,9.79,0
CITY_030,pro,web,2024-08-29,10581.0,4,24.22,0
CITY_082,pro,web,2023-04-15,45040.0,7,50.1,0
CITY_048,plus,app,2024-12-24,44573.0,9,10.82,1
CITY_089,plus,web,2023-04-24,19972.0,7,22.61,1
CITY_107,basic,web,2024-05-11,38674.0,7,30.06,0
CITY_165,basic,app,2023-09-24,22691.0,6,30.74,1
CITY_060,plus,web,2023-04-03,44925.0,11,4.97,1
CITY_077,pro,app,2023-07-23,51503.0,4,92.04,1
CITY_054,plus,web,2023-03-15,20152.0,7,22.72,0
CITY_094,pro,web,2024-02-05,24662.0,3,38.32,0
CITY_175,basic,web,2023-10-25,,1,19.95,1
CITY_099,basic,app,2024-07-19,19960.0,6,50.45,1
CITY_077,plus,web,2024-04-30,,2,19.88,1
CITY_097,basic,web,2023-04-15,,8,142.92,1
CITY_001,plus,web,2024-02-01,12060.0,4,29.24,1
CITY_028,basic,web,2023-09-11,41573.0,2,28.05,1
CITY_054,basic,app,2023-10-26,16054.0,7,12.93,1
CITY_106,basic,app,2023-12-11,21127.0,10,8.75,0
CITY_037,basic,app,2023-09-20,40842.0,8,24.57,1
CITY_144,basic,web,2023-03-19,18006.0,7,6.24,0
CITY_036,basic,app,2023-08-01,64480.0,4,4.74,0
CITY_095,plus,phone,2024-07-29,23501.0,8,19.58,0
CITY_151,basic,app,2024-10-14,34235.0,8,49.2,1
CITY_047,basic,web,2024-10-27,14649.0,3,35.48,1
CITY_066,basic,phone,2024-06-29,25254.0,5,4.96,1
CITY_073,plus,app,2023-04-27,52040.0,5,36.09,0
CITY_067,plus,app,2024-07-30,7961.0,4,22.45,1
CITY_043,basic,web,2023-09-19,63484.0,5,6.76,1
CITY_041,pro,app,2023-02-27,10769.0,2,33.17,0
CITY_047,basic,web,2024-07-23,10049.0,4,55.42,1
CITY_008,plus,app,2024-09-04,19613.0,5,2.66,1
CITY_108,plus,app,2023-05-06,19515.0,9,48.19,1
CITY_137,basic,web,2024-12-19,,5,43.54,1
CITY_130,plus,web,2024-08-28,30002.0,7,11.86,0
CITY_113,basic,app,2024-04-26,24471.0,3,9.68,0
CITY_057,basic,web,2024-05-08,55547.0,7,26.19,1
CITY_127,basic,app,2024-01-08,12700.0,5,14.86,1
CITY_057,plus,app,2023-01-03,28002.0,7,13.91,0
CITY_033,pro,web,2023-06-17,27147.0,5,65.57,1
CITY_054,basic,web,2023-12-19,27277.0,10,23.18,0
CITY_058,basic,web,2023-07-09,30115.0,6,91.1,1
CITY_163,basic,web,2023-05-30,,6,35.58,1
CITY_054,basic,web,2023-04-06,,12,40.81,0
CITY_045,basic,web,2023-04-21,17251.0,6,21.07,0
CITY_164,plus,app,2024-02-06,,4,48.47,1
CITY_057,basic,phone,2024-11-26,40273.0,6,9.31,1
CITY_143,basic,web,2024-04-07,43420.0,3,128.47,1
CITY_117,pro,web,2023-02-02,,9,32.91,0
CITY_080,plus,web,2023-08-28,27230.0,5,7.24,0
CITY_104,plus,web,2023-07-02,42882.0,5,67.56,1
CITY_143,basic,web,2024-11-20,33455.0,9,69.79,1
CITY_025,basic,web,2024-12-08,30429.0,4,67.68,0
CITY_172,plus,web,2023-03-04,37694.0,7,23.09,0
CITY_042,pro,app,2023-09-01,13892.0,7,25.75,1
CITY_027,basic,app,2024-10-22,10591.0,6,19.06,1
CITY_066,basic,web,2024-11-30,20399.0,6,29.35,1
CITY_169,pro,web,2023-10-26,,5,44.08,1
CITY_132,plus,web,2023-03-28,25866.0,3,45.95,1
CITY_122,basic,web,2024-02-07,29766.0,2,18.48,0
CITY_082,pro,web,2023-12-11,41008.0,3,29.81,0
CITY_025,basic,app,2023-09-04,24664.0,6,21.75,0
CITY_083,plus,app,2023-09-19,24627.0,9,11.28,0
CITY_092,plus,web,2023-05-22,44420.0,10,13.71,0
CITY_054,basic,web,2023-11-21,34557.0,6,23.8,0
CITY_116,pro,app,2023-08-30,29795.0,3,38.57,0
CITY_011,basic,web,2023-02-04,29701.0,3,24.51,1
CITY_091,plus,app,2024-06-13,25817.0,6,99.73,1
CITY_174,plus,app,2024-03-03,37717.0,10,127.94,0
CITY_143,basic,app,2024-04-17,,9,26.02,1
CITY_035,basic,web,2023-02-12,57350.0,8,30.2,0
CITY_089,basic,web,2023-03-17,50015.0,5,4.32,0
CITY_057,pro,phone,2024-05-16,9828.0,2,21.88,1
CITY_132,basic,web,2023-03-15,17868.0,2,13.23,0
CITY_166,plus,web,2024-08-29,21642.0,7,27.67,0
CITY_129,plus,web,2024-03-26,14651.0,10,89.32,0
CITY_040,plus,app,2023-05-22,30648.0,4,26.82,1
CITY_079,plus,app,2024-10-14,35929.0,5,27.17,1
CITY_153,plus,app,2023-07-25,50773.0,11,33.44,0
CITY_128,basic,web,2023-11-25,47576.0,6,44.8,0
CITY_073,basic,app,2024-02-15,17183.0,5,8.33,0
CITY_032,basic,app,2023-09-14,21006.0,5,27.98,1
CITY_085,plus,web,2023-12-18,16303.0,2,36.62,0
CITY_102,basic,phone,2023-04-11,15500.0,3,26.06,1
CITY_030,basic,web,2024-07-27,23411.0,5,12.93,0
CITY_025,plus,web,2024-10-22,51542.0,7,2.71,0
CITY_029,plus,web,2024-04-01,,9,32.54,1
CITY_019,plus,web,2023-03-09,44917.0,5,41.54,0
CITY_051,basic,web,2023-03-21,21010.0,8,29.26,0
CITY_104,plus,app,2023-05-12,,4,28.04,1
CITY_055,plus,web,2023-01-02,44357.0,8,19.38,0
CITY_108,basic,web,2024-04-06,5763.0,7,34.48,1
CITY_108,plus,app,2023-11-24,57212.0,7,14.6,1
CITY_179,basic,app,2023-04-30,46694.0,6,17.5,1
CITY_083,plus,web,2024-10-17,10960.0,6,40.1,1
CITY_055,plus,web,2023-08-14,181578.0,4,39.39,0
CITY_060,pro,web,2023-08-15,32691.0,3,36.58,0
CITY_165,plus,web,2024-08-10,36822.0,3,26.11,1
CITY_040,basic,web,2023-11-23,16298.0,9,15.96,0
CITY_131,basic,phone,2023-10-05,,5,48.56,1
CITY_136,basic,phone,2024-02-06,36687.0,7,31.52,0
CITY_101,basic,web,2024-04-08,27752.0,5,6.58,0
CITY_037,basic,phone,2023-10-09,44860.0,4,12.44,1
CITY_091,plus,web,2023-11-07,5877.0,13,12.1,1
CITY_170,plus,web,2024-04-21,38530.0,8,6.87,0
CITY_178,plus,app,2023-04-02,34658.0,5,12.71,1
CITY_069,basic,app,2023-05-23,18718.0,13,14.43,0
CITY_077,plus,web,2023-09-09,18480.0,4,31.01,1
